id:ID(Entity),name
10921, 易司马仪
10922, 先知易卜拉欣
10923, 易卜拉欣
10924, 古代先知
10925, 认主独一
10926, 侠盗猎车手
10927, 货币基金
10928, 虚拟货币基金
10929, 你所期望的永远
10930, 渡来亚人
10931, 中原麻衣
10932, 日本兵库县
10933, 中山亚微梨
10934, 饭沼诚司
10935, 华东理工大学
10936, 十八反十九畏
10937, 金元时期
10938, 西红柿节
10939, 投掷西红柿
10940, 西班牙布尼奥尔
10941, 白头海雕
10942, 垓下之战
10943, 楚军十余万
10944, 斩首楚军八万
10945, 会计职称
10946, 会计人才
10947, 互动杂志
10948, 多媒体杂志
10949, 多媒体手段
10950, 电子版杂志
10951, 石油大学
10952, 塘沽滨海新区
10953, 特别行政区
10954, 三峡大坝
10955, 混凝土重力坝
10956, 多朗艾捷克
10957, 弓拉弦鸣乐器
10958, 新疆南疆多朗地区
10959, 荷兰鸢尾
10960, 西班牙及摩洛哥
10961, 愚人节游戏
10962, 木子王令
10963, 清徐中学
10964, 南音二弦
10965, 福建地区
10966, 西线无战事
10967, 邓克尔犬
10968, 维多利亚
10969, 花园城市
10970, 维多利亚国际机场
10971, 郑板桥故居
10972, 郑板桥诗词
10973, 马王堆汉墓
10974, 纳西胡琴
10975, 形制比较古朴
10976, 宇宙烟火
10977, 星系的正面相撞
10978, 本超星系团
10979, 超星系团
10980, 呼和浩特
10981, 海亮广场主楼
10982, 西方文化史
10983, 文汇出版社
10984, 中欧国际工商学院
10985, 顶级商学院
10986, 平等原则
10987, 在民事活动中
10988, 不规则星系
10989, 归属于哈柏序列
10990, 银屏牡丹
10991, 五桠果目
10992, 孔雀东南飞
10993, 海鲜水饺
10994, 各类海鲜肉
10995, 地球磁层
10996, 山口百惠
10997, 横须贺恵
10998, 军情五处
10999, 谍报机构之一
11000, 成本习性
11001, 什么是成本习性
11002, 背水之战
11003, 混合成本
11004, 管理会计术语
11005, 金融超市
11006, 一体化金融服务
11007, 机会成本
11008, 现金流出量测算
11009, 国际复兴开发银行
11010, 资助国家克服穷困
11011, 变动成本法
11012, 直线成本法
11013, 变动成本计算
11014, 小资情调
11015, 小资产阶级情调
11016, 舒穆禄雪梅
11017, 李宇春的粉丝
11018, 坂田银时
11019, 杉田智和
11020, 彝族月琴
11021, 弹弦乐器
11022, 第一次世界大战
11023, 格萨尔王传
11024, 五彩石竹
11025, 石竹亚科
11026, 世界献血者日
11027, 世界献血日
11028, 纸币本位制
11029, 一种制度
11030, 自由本位制
11031, 国际民用航空组织
11032, 加拿大蒙特利尔
11033, 国际民航组织
11034, 完全竞争市场
11035, 纯粹竞争市场
11036, 天荡薇菜鱼丝
11037, 地方特色
11038, 营业杠杆系数
11039, 营业杠杆程度
11040, 专属成本
11041, 特定成本
11042, 固定成本
11043, 经济分析
11044, 衡水金鱼
11045, 宫廷金鱼
11046, 标准明信片
11047, 礼节性的通信
11048, 诺曼底登陆
11049, 法国西北部诺曼底
11050, 周口店镇
11051, 北京市房山区
11052, 位于北京市房山区
11053, 无人驾驶城铁站
11054, 日本茨城县土浦市
11055, 律吕式大扬琴
11056, 新型击弦乐器
11057, 四季秋海棠
11058, 弹性预算
11059, 固定预算
11060, 武林群侠传
11061, 台湾智冠公司
11062, 东方未明
11063, 责任中心
11064, 管理制度
11065, 免疫活性细胞
11066, 加拿大法律
11067, 混合法系
11068, 习惯法和民法
11069, 马尼拉草
11070, 白花蛇舌草
11071, 金鸡纳亚科
11072, 职业经理人
11073, 业务管理
11074, 南水北调
11075, 国家战略性工程
11076, 中国东中西部
11077, 一次性收付款项
11078, 特定时点上
11079, 可携带号码
11080, 联络不受影响
11081, 水力发电
11082, 将水能转换为电能
11083, 爱德华王子岛
11084, 爱德华王子岛省
11085, 夏洛特顿
11086, 碘缺乏病防治日
11087, 国家设立
11088, 消除碘缺乏病
11089, 国际母亲节
11090, 世界各异
11091, 哈密回王陵
11092, 哈密王墓
11093, 美食菜谱
11094, 现代出版社
11095, 女性文学
11096, 文学流派名词
11097, 固始高中
11098, 固始慈济高中
11099, 河南省示范高中
11100, 已知最古老蛇类
11101, 法老王猎犬
11102, 黑衣组织
11103, 跨国犯罪组织
11104, 乌丸莲耶
11105, 塔克拉玛干沙漠
11106, 古丝绸之路
11107, 库尔勒机场
11108, 库尔勒火车站
11109, 世界邮政日
11110, 万国邮联日
11111, 八王之乱
11112, 巴尔干半岛
11113, 欧洲南部
11114, 大三巴牌坊
11115, 圣保禄大教堂遗址
11116, 芬兰猎犬
11117, 亨利八世
11118, 英国普拉森舍宫
11119, 进行宗教改革
11120, 国际气象组织
11121, 巴勒斯坦解放组织
11122, 固始永和高级中学
11123, 永和中学
11124, 河南省固始县
11125, 阿喀琉斯
11126, 希腊联军
11127, 密尔弥冬
11128, 得伊达弥亚
11129, 波莉多拉
11130, 涅俄普托勒摩斯
11131, 帕特洛克罗斯
11132, 上呼吸道感染
11133, 普通感冒
11134, 国际海事组织
11135, 巴黎公社
11136, 教学相长
11137, 教和学相互提高
11138, 美国联邦储备系统
11139, 中央银行
11140, 吉林师范大学
11141, 水果之王
11142, 营养价值
11143, 哈尔登斯多弗尔犬
11144, 巴西利亚
11145, 巴西里亚
11146, 三权广场
11147, 里约热内卢
11148, 巴西高原
11149, 国际农业发展基金
11150, 吉林农业大学
11151, 紫花玉簪
11152, 买卖信息网
11153, 商业信息类站点
11154, 吉林化工学院
11155, 中国吉林市
11156, 许昌学院
11157, 河南许昌
11158, 澳大利亚工党
11159, 民主社会主义
11160, 素食文化
11161, 是一种饮食的文化
11162, 白马过隙
11163, 光阴似箭
11164, 光学分析法
11165, 仪器分析法
11166, 延边大学
11167, 中国职业经理人
11168, 市场经济发展
11169, 梅尼埃病
11170, 美尼尔病
11171, 目前仍不明确
11172, 绝世天劫
11173, 世界末日
11174, 试金石影片公司
11175, 日内瓦公约
11176, 国际公约
11177, 聚四氟乙烯
11178, 沙坪坝区
11179, 重庆市西南部
11180, 重庆江北国际机场
11181, 东林书院
11182, 百事可乐公司
11183, 美国纽约市
11184, 软性饮料公司
11185, 希夏邦马峰
11186, 喜马拉雅山脉中段
11187, 高僧赞峰
11188, 不管三七二十一
11189, 不管四六二十四
11190, 职业经理人资格
11191, 雇佣关系
11192, 班禅额尔德尼
11193, 班禅喇嘛
11194, 藏传佛教格鲁派
11195, 扎什伦布寺
11196, 吉林建筑大学
11197, 吉林长春
11198, 鹰厦铁路
11199, 南昌铁路局
11200, 与龙共舞
11201, 郑州大学美术系
11202, 郑州市高新区
11203, 艺术设计
11204, 热镇痛抗炎药
11205, 非甾体类抗炎药类
11206, 水杨酸类等
11207, 黑褐色猎浣熊犬
11208, 死神笔记
11209, 幻侠小说
11210, 外福铁路
11211, 上海铁路局
11212, 弱水三千
11213, 玲珑鑫儿
11214, 高原气候区
11215, 新疆喀什地区
11216, 世界第二高峰
11217, 我很张含韵
11218, 天中文化
11219, 录音室专辑
11220, 仙剑诗集
11221, 加泰霍拉豹犬
11222, 泰霍拉牧猪犬
11223, 世界红十字日
11224, 红十字日
11225, 善意取得
11226, 即时取得
11227, 法律制度
11228, 波士顿倾茶事件
11229, 美国波士顿
11230, 天星小轮
11231, 香港维多利亚港
11232, 渡海交通工具
11233, 东软集团
11234, 超越技术
11235, 末代皇帝
11236, 亚提森娱乐
11237, 中国北京紫禁城
11238, 聂耳故居
11239, 光绪二十八年
11240, 福马铁路
11241, 位于福州市东部
11242, 消化系统
11243, 人体八大系统之一
11244, 消化道和消化腺
11245, 联合国儿童基金会
11246, 联合国隶属机构
11247, 栀子花茶
11248, 婴儿气胸
11249, 保外就医
11250, 监外执行
11251, 人乳头瘤病毒
11252, 皮肤粘膜
11253, 普遍发病
11254, 僰人悬棺
11255, 明代以前
11256, 网络传真
11257, 电子传真
11258, 色素沉着
11259, 南北战争
11260, 两种经济不可协调
11261, 战火中青春
11262, 上影集团
11263, 用益物权
11264, 土地承包经营权
11265, 江南丝竹
11266, 民间音乐
11267, 泡沫之夏
11268, 当代都市
11269, 节后综合征
11270, 大假之后
11271, 生理或心理的表现
11272, 工作效率低
11273, 三峡广场
11274, 沙坪坝区歌乐山下
11275, 减数分裂
11276, 成熟分裂
11277, 大北方战争
11278, 俄方获胜
11279, 俄罗斯北部战役
11280, 白兰花茶
11281, 老舍故居
11282, 老舍纪念馆
11283, 电子像册
11284, 电脑观赏
11285, 电子像册制作软件
11286, 藤子不二雄
11287, 均为富山县人
11288, 自由自在
11289, 最好的时代
11290, 凤凰传奇
11291, 孔雀唱片
11292, 珠兰花茶
11293, 红山文化遗址
11294, 十月初五的月光
11295, 千金要方
11296, 约永徽三年
11297, 综合性临床医著
11298, 新几内亚凤仙
11299, 原产非洲热带山地
11300, 猎水獭犬
11301, 小儿两性畸形
11302, 胚胎发育分化异常
11303, 波尔多液
11304, 天蓝色胶状悬浊液
11305, 法国波尔多城
11306, 市原隼人
11307, 向山志穂
11308, 人力资源管理系统
11309, 湖北省天门中学
11310, 省级示范高中
11311, 湖北天门
11312, 亚力山大体技
11313, 美国和澳大利亚
11314, 嵌入式微处理器
11315, 较高的性能
11316, 浙江大学附属中学
11317, 浙大附中
11318, 申屠永庆
11319, 杭州市教育局
11320, 冰川地貌
11321, 气候地貌范畴
11322, 思维理念
11323, 关注思想的洗礼
11324, 山田孝之
11325, 山田熊猫
11326, 日本冲绳县那霸市
11327, 卧虎藏龙
11328, 安徽宏村
11329, 异步传输
11330, 异步传输模式
11331, 信息元中继
11332, 黑夜传说
11333, 匈牙利布达佩斯
11334, 土星奖最佳男演员
11335, 金银花茶
11336, 淞沪会战
11337, 嵌入式词汇
11338, 专用集成电路
11339, 南北差异
11340, 东亚季风气候
11341, 审判公开
11342, 资产阶级启蒙学者
11343, 公开审理宣判等
11344, 不告不理
11345, 诉讼原则
11346, 人力资源管理师
11347, 国家职业资格证书
11348, 中国十大名花
11349, 独特的民族特色
11350, 美少女战士
11351, 东映动画
11352, 朝日电视台
11353, 东伊里弥
11354, 不等价交换
11355, 不等值交换
11356, 净贸易条件
11357, 国际交换
11358, 封建社会
11359, 社会状态
11360, 实行封建制度
11361, 地主阶级
11362, 自然经济
11363, 湖北经济学院
11364, 中国邮政
11365, 中国邮政集团公司
11366, 大清邮政
11367, 高桥凉介
11368, 子安武人
11369, 宾夕法尼亚大学
11370, 美国宾夕法尼亚州
11371, 贵格会教徒
11372, 恒号电话
11373, 固定电话号码
11374, 杞人忧天
11375, 杞人憂天
11376, 二氧化硫
11377, 易溶于水
11378, 无色气体
11379, 属于非电解质
11380, 凡尔赛条约
11381, 野人花园
11382, 山水龙剑
11383, 浙江丽水九岭头
11384, 华盛顿大学
11385, 世界顶尖大学
11386, 海马宫茶
11387, 战国七雄
11388, 二王八司马
11389, 唐顺宗年间
11390, 萨拉米斯海战
11391, 萨拉米斯海湾
11392, 盐水蜂炮
11393, 地方民俗活动
11394, 康奈尔大学
11395, 二十一条
11396, 屈辱外交不是卖国
11397, 湛江市第二中学
11398, 湛江二中
11399, 市重点中学
11400, 广东湛江开发区
11401, 国家级示范性高中
11402, 罗切斯特大学
11403, 私立大学
11404, 美国纽约州北部
11405, 纽约州罗切斯特市
11406, 刑事责任
11407, 刑事法律规定
11408, 追究的法律责任
11409, 犯罪分子
11410, 应受刑罚处罚
11411, 中沙群岛
11412, 南海中部海域
11413, 中国南海
11414, 中沙大环礁
11415, 芝加哥大学
11416, 蒙顶黄芽
11417, 四川蒙山
11418, 科隆群岛
11419, 巴克里索莫雷诺港
11420, 加勒比海盗
11421, 神鬼奇航
11422, 博伟国际
11423, 亳州市第五中学
11424, 亳州五中
11425, 亳州谯城区教育局
11426, 丁铎尔现象
11427, 区别溶胶和真溶液
11428, 蔚蓝的天空
11429, 二七惨案
11430, 北洋政府
11431, 流血事件
11432, 二难推理
11433, 假言选言推理
11434, 北普陀影视城
11435, 武夷肉桂
11436, 中国名茶之列
11437, 艾什尔里
11438, 天文动力学
11439, 人造天体动力学
11440, 二氯甲烷
11441, 工业原料
11442, 特异性靶器官毒性
11443, 程朱道学
11444, 北宋黄陂人二程
11445, 植物进化历程
11446, 黑体辐射
11447, 普朗克辐射定律
11448, 与自身温度有关
11449, 二律背反
11450, 二律悖反
11451, 二连浩特
11452, 新华大街
11453, 克拉玛依
11454, 克拉玛依机场
11455, 克拉玛依站
11456, 太阳物理学
11457, 太阳物理学科
11458, 湖北理工学院
11459, 湖北理工
11460, 中国湖北黄石
11461, 湖北理工学院校歌
11462, 湖北省平安校园
11463, 赋得古原草送别
11464, 海底总动员
11465, 皮克斯公司
11466, 摇滚中国乐势力
11467, 香港红磡体育馆
11468, 世界格局
11469, 二次污染物
11470, 大气污染物
11471, 艾什尔里派
11472, 哲学派别
11473, 新凯拉姆学派
11474, 艾斯迈伊
11475, 非洲猎狮犬
11476, 克什米尔
11477, 查谟和克什米尔
11478, 南亚西北部
11479, 艾斯沃德
11480, 也门部落叛乱首领
11481, 大时代小访客
11482, 郑少秋世纪之选
11483, 圆锥曲线
11484, 圆锥曲面
11485, 暗夜精灵
11486, 泰达希尔
11487, 达纳苏斯
11488, 正山小种
11489, 原始花被
11490, 福建省武夷山市
11491, 武夷山桐木关
11492, 舍生取义
11493, 东周战国时期
11494, 安康毛织有限公司
11495, 日铸雪芽
11496, 浙江绍兴会稽山
11497, 炒青绿茶
11498, 耳硬化症
11499, 白种人发病率高
11500, 原因不明
11501, 听力进行性减退
11502, 普罗特猎犬
11503, 耳叶苔属
11504, 热带和亚热带
11505, 瑞德朋猎浣熊犬
11506, 宋庆龄故居
11507, 四季皆可
11508, 尸体痉挛
11509, 死亡瞬间
11510, 新郑机场
11511, 轩辕机场
11512, 国际民用航空机场
11513, 瑞典腊肠犬
11514, 瑞典达契斯布雷克
11515, 二泉银毫
11516, 全国名茶
11517, 江苏太湖之滨
11518, 徐州工程学院
11519, 徐州工院
11520, 中国徐州
11521, 区域性综合大学
11522, 颜色革命
11523, 花朵革命
11524, 海峡都市报
11525, 时事新闻
11526, 福建日报社
11527, 每日出版
11528, 萨路基猎犬
11529, 河北衡水中学
11530, 中国河北衡水市
11531, 衡水市教育局
11532, 蔡锷故居
11533, 儿童社会学
11534, 童年社会学
11535, 东南快报
11536, 东南快报社
11537, 菱斑食植瓢虫
11538, 寻血猎犬
11539, 儿童文学
11540, 青岩茗翠
11541, 湖南湘西土家族
11542, 珍珠奶茶
11543, 波霸奶茶
11544, 无病的成年人
11545, 泉州市图书馆
11546, 泉州市区东湖街
11547, 连斑小毛瓢虫
11548, 儿童福利院
11549, 社会福利事业单位
11550, 蒙古光瓢虫
11551, 隐斑瓢虫
11552, 捕食性天敌
11553, 七子饼茶
11554, 周武王时期
11555, 有保健功能
11556, 梯斑巧瓢虫
11557, 黑背显盾瓢虫
11558, 河南及浙江
11559, 哈尔的移动城堡
11560, 东宝映画株式会社
11561, 通用电气公司
11562, 儿女英雄传
11563, 重阳节的传说
11564, 童话故事
11565, 石家庄卷烟厂
11566, 中国烟草总公司
11567, 壳牌石油
11568, 伊维萨猎犬
11569, 泉州东湖公园
11570, 泉州城区东北隅
11571, 四季春光
11572, 阿波罗登月计划
11573, 二十世纪六十年代
11574, 最为辉煌的成就
11575, 地球物理勘探
11576, 地球结构探究
11577, 紫电清霜
11578, 形容武器锋利精良
11579, 遥感地质
11580, 地质学分支学科
11581, 地质遥感
11582, 天之来客吧
11583, 天之来客
11584, 国际联盟
11585, 花旗集团
11586, 神农架野人
11587, 湖北省西部边陲
11588, 稷山麻花
11589, 特色小吃
11590, 老劲子麻花
11591, 三氯甲烷
11592, 密封阴凉避光保存
11593, 电气时代
11594, 伏打电堆
11595, 沙漠玫瑰
11596, 米格鲁猎兔犬
11597, 米格鲁小猎兔犬
11598, 阿根廷犬
11599, 阿根廷獒犬
11600, 辛德勒的名单
11601, 舒特拉的名单
11602, 环球影业公司
11603, 汗血宝马
11604, 阿哈尔捷金马
11605, 马型亚目
11606, 混凝土外加剂
11607, 改善混凝土性能
11608, 沙漠之舟
11609, 胼足亚目
11610, 太空垃圾
11611, 围绕地球轨道
11612, 无用人造物体
11613, 污染了宇宙空间
11614, 秦岭细鳞鲑
11615, 基本茶类
11616, 再加工而成的产品
11617, 尸体腐败
11618, 尸体现象之一
11619, 细菌作用
11620, 平城遗址
11621, 山西大同
11622, 西红柿炒鸡蛋
11623, 酸甜微咸
11624, 番茄炒蛋
11625, 巨柱仙人掌
11626, 石竹亚纲
11627, 川陕哲罗鲑
11628, 四川哲罗鲑
11629, 恩贾梅纳
11630, 恩贾梅纳国际机场
11631, 以沫相濡
11632, 华东野战军
11633, 第三野战军
11634, 扬州十日
11635, 豫亲王多铎
11636, 卡萨布兰卡
11637, 北非谍影
11638, 飞向月球
11639, 动作小游戏
11640, 多鳃孔舌形虫
11641, 国家一级保护动物
11642, 挪威猎麋犬
11643, 灰色挪威猎麋犬
11644, 波尔多犬
11645, 法国獒犬
11646, 法国波尔多地区
11647, 凡尔赛宫
11648, 法国巴黎西南郊
11649, 古典主义风格建筑
11650, 慕尼黑安联球场
11651, 赫尔佐格
11652, 唐朝乐队
11653, 百娱经纪
11654, 重金属摇滚
11655, 材料物理
11656, 联合利华公司
11657, 伯尔尼兹山地犬
11658, 雷克雅未克
11659, 冒烟之湾岸
11660, 冰岛共和国
11661, 冰岛共和国西部
11662, 雷克雅未克机场
11663, 瑞士联合银行集团
11664, 中央人民广播电台
11665, 国家广电总局
11666, 华北新华广播电台
11667, 厦门理工学院
11668, 省市共建
11669, 口腔正畸学
11670, 人民卫生出版社
11671, 旬阳中学
11672, 省级标准化高中
11673, 大白熊犬
11674, 比利牛斯山犬
11675, 幽默笑话
11676, 天津市第二中学
11677, 天津二中
11678, 天津市重点中学
11679, 汇丰集团
11680, 银行及金融机构
11681, 大瑞士山地犬
11682, 无遗传疾病
11683, 布尔代数
11684, 数学专有名词
11685, 四川省歌舞剧院
11686, 一九五三年
11687, 哥本哈根
11688, 自行车之城
11689, 哥本哈根国际机场
11690, 可乐鸡翅
11691, 蒙娜丽莎
11692, 卢浮宫博物馆
11693, 甘南藏族自治州
11694, 高原性气候
11695, 夏河机场
11696, 扬州职业大学
11697, 扬州职大
11698, 江苏扬州
11699, 科纳克里
11700, 斗牛獒犬
11701, 斗牛马士提夫犬
11702, 隐形战斗机
11703, 空中幽灵
11704, 托里拆利实验
11705, 托里拆利
11706, 满分作文
11707, 作文辅导书
11708, 南京大学出版社
11709, 霍乱爆发
11710, 印度加尔各答
11711, 多伯曼犬
11712, 多伯曼平犬
11713, 丝宝集团
11714, 中国企业
11715, 布琼布拉
11716, 乌松布拉
11717, 布隆迪共和国
11718, 国境西部
11719, 淮海工学院
11720, 江苏省连云港市
11721, 一亩三分地
11722, 日常用语
11723, 利己主义
11724, 腐败水泡
11725, 尸体腐败现象之一
11726, 炎热季节
11727, 中国铁路网
11728, 查询系统
11729, 车票预定等
11730, 加那利犬
11731, 长叶竹柏
11732, 利伯维尔
11733, 加蓬共和国
11734, 加蓬湾北岸
11735, 利伯维尔国际机场
11736, 植田佳奈
11737, 日本奈良县生驹市
11738, 苏州科技大学
11739, 五雷轰顶
11740, 道教法术
11741, 南京晓庄学院
11742, 晓庄师范
11743, 教学做合一
11744, 青岛超银中学
11745, 砺志铸魂奠基自立
11746, 全日制民办学校
11747, 山东青岛
11748, 慈利杜仲
11749, 树皮可作药
11750, 国家机器
11751, 政治术语
11752, 马克思列宁主义
11753, 纳米比亚中部
11754, 纳米比亚共和国
11755, 温得和克火车站
11756, 大别山五针松
11757, 单维管束松亚属
11758, 罗威纳犬
11759, 腐败血管网
11760, 死后腐败的特征
11761, 腐败静脉网
11762, 花冠安琪儿
11763, 斋藤千穗
11764, 圆锥角膜
11765, 近视散光
11766, 大果青扦
11767, 新文化运动
11768, 思想解放运动
11769, 民主与科学
11770, 尊孔复古的逆流
11771, 沈阳师范大学
11772, 中国辽宁省沈阳市
11773, 中国文化大学
11774, 质朴坚毅
11775, 中国台湾台北
11776, 优久大学联盟
11777, 最后的晚餐
11778, 米兰恩宠圣母
11779, 念青唐古拉山脉
11780, 西藏中东部
11781, 西南地区
11782, 近东西走向
11783, 雍仲本教圣地
11784, 镇安大板栗
11785, 陕西商洛市镇安县
11786, 地被月季
11787, 蔷薇亚科
11788, 小西克幸
11789, 购房风水
11790, 古代重要术学
11791, 华润安盛科技
11792, 华润励致
11793, 库瓦兹犬
11794, 非凡的守卫者
11795, 冬天快乐
11796, 宇你在一起
11797, 拿波里獒犬
11798, 陕西省西安中学
11799, 闲云野鹤
11800, 闲云孤鹤
11801, 纽芬兰犬
11802, 台湾成功大学
11803, 穷理致知
11804, 中国台湾省台南市
11805, 台湾中央大学
11806, 中国台湾桃园市
11807, 森林家园
11808, 益智休闲
11809, 月经失调
11810, 月经不调
11811, 圣伯纳犬
11812, 长毛和短毛
11813, 六一儿童节
11814, 亚非欧美
11815, 关爱儿童
11816, 河南博物院
11817, 多室八角金盘
11818, 水树奈奈
11819, 近藤奈奈
11820, 红杉树国家公园
11821, 世界遗产
11822, 孝感米酒
11823, 老幼均宜
11824, 峨眉含笑
11825, 含笑亚属
11826, 久保带人
11827, 久保宣章
11828, 语言富有哲理
11829, 卢湾中学
11830, 龙的传说
11831, 黄帝时代
11832, 反客为主
11833, 变被动为主动
11834, 上屋抽梯
11835, 五台山景区
11836, 中国山西省东北部
11837, 树上开花
11838, 偷梁换柱
11839, 苏菲的世界
11840, 显卡内存
11841, 计算机硬件
11842, 关门捉贼
11843, 民间俗语
11844, 关门打狗
11845, 围困并歼灭敌人
11846, 海南师范大学
11847, 阪泉之战
11848, 三皇五帝时代
11849, 黄帝部落联盟获胜
11850, 我就喜欢
11851, 不可思议
11852, 参知政事
11853, 相当于副宰相
11854, 玉林市体育馆
11855, 综合性体育馆
11856, 军机大臣
11857, 雍正时期
11858, 毛细现象
11859, 物理现象
11860, 汽车大全
11861, 圣伯多禄大教堂
11862, 圣彼得大教堂
11863, 天主教大公教会
11864, 米开朗基罗
11865, 君士坦丁大帝
11866, 釜底抽薪
11867, 从根本上解决问题
11868, 奈良鹿丸
11869, 森久保祥太郎
11870, 麻烦死了
11871, 奈良鹿代
11872, 每天都风平浪静
11873, 抛砖引玉
11874, 引玉之砖
11875, 甘薯天蛾
11876, 创维集团有限公司
11877, 科技产品服务
11878, 凝聚健康科技
11879, 生化需氧量
11880, 生化耗氧量
11881, 微生物电极法
11882, 彩绘玻璃
11883, 图案丰富亮丽
11884, 甘薯象甲
11885, 长江以南各省市
11886, 旋花科植物
11887, 顺手牵羊
11888, 正阳街道广场路
11889, 中国东北西北部
11890, 中原突围
11891, 国共两党
11892, 扁鹊说病
11893, 医术高明
11894, 彩色涂层钢板
11895, 彩色有机涂层钢板
11896, 山西电视台
11897, 太原实验电视台
11898, 冲落式坐便器
11899, 直冲式和虹吸式
11900, 海拉尔第二中学
11901, 呼伦贝尔市教育局
11902, 多米诺骨牌效应
11903, 多米诺效应
11904, 宋宣宗二年
11905, 离子色谱仪
11906, 高效离子色谱
11907, 离子交换树脂
11908, 中国大百科全书
11909, 国家图书奖荣誉奖
11910, 荷兰三剑客
11911, 足球运动员
11912, 亚美尼亚王国
11913, 亚美尼亚使徒教会
11914, 运城电视台
11915, 山西省运城市
11916, 运城视听网
11917, 东坡书院
11918, 堪察加半岛
11919, 亚州东北部
11920, 埃利佐沃飞机场
11921, 心理咨询师
11922, 临床与咨询心理学
11923, 弥子瑕失宠
11924, 妃子失宠
11925, 联众世界
11926, 互联网游戏
11927, 复仇焰魂
11928, 咲野俊介
11929, 临夏回族自治州
11930, 中国甘肃省
11931, 甘肃省中南部
11932, 临夏方言
11933, 围魏救赵
11934, 雕刻玻璃
11935, 立体感较强
11936, 恐怖海峡
11937, 圣诞节送礼物
11938, 敏捷小游戏
11939, 苛政猛于虎
11940, 孔子弟子
11941, 布尔什维克党
11942, 无产阶级政党
11943, 纳什均衡
11944, 非合作博弈均衡
11945, 策略组合
11946, 低辐射玻璃
11947, 镀膜玻璃
11948, 孟什维克
11949, 马尔托夫
11950, 地热采暖地板
11951, 有效节约能源
11952, 银行大全
11953, 南方周末
11954, 这个杀手不太冷
11955, 日番谷冬狮郎
11956, 十番队队长
11957, 炎热的天气
11958, 金山毒霸
11959, 长安大学
11960, 长安大学之歌
11961, 九阴白骨爪
11962, 九阴神爪
11963, 秋实中学
11964, 私立高中
11965, 呼和浩特市
11966, 乌鸦兄弟
11967, 中国原创图画书
11968, 超级鹦鹉
11969, 电线短路
11970, 绝缘选择不合适等
11971, 网络三剑客
11972, 巴西红耳龟
11973, 潜颈龟亚目
11974, 鸡龟亚科
11975, 喋喋吸蜜鹦鹉
11976, 俄罗斯方块
11977, 任天堂公司
11978, 诛仙第二部
11979, 古典仙侠
11980, 北京联合出版公司
11981, 磨铁中文网
11982, 暂停更新
11983, 齐人学弹瑟
11984, 循序渐进学习
11985, 陕西师范大学
11986, 中国陕西省西安市
11987, 次世代卡组
11988, 同调召唤
11989, 长勺之战
11990, 东玫瑰鹦鹉
11991, 七草鹦鹉
11992, 后来居上
11993, 后来的胜过先前的
11994, 复齿鼯鼠
11995, 松鼠亚目
11996, 松鼠亚科
11997, 夷陵之战
11998, 活字印刷
11999, 北宋庆历年间
12000, 独角鹦鹉
12001, 内饰材料
12002, 装饰汽车内部
12003, 织物复合结构
12004, 林肯纪念堂
12005, 林肯坐像
12006, 先秦散文
12007, 陕西理工大学
12008, 陕西汉中
12009, 法医学鉴定
12010, 西安邮电大学
12011, 邻人献玉
12012, 慢性鼻炎
12013, 耳鼻咽喉头颈外科
12014, 杜科波氏凤头鹦鹉
12015, 躯体死亡
12016, 整体死亡
12017, 超生反应
12018, 组织器官产生差异
12019, 比喻流言可畏
12020, 曾子杀人
12021, 曾母暗沙
12022, 南沙群岛南端
12023, 水下珊瑚沙洲
12024, 不定期巡察
12025, 曾母盆地
12026, 西安石油大学
12027, 献鸠放生
12028, 大清真寺
12029, 沙特阿拉伯麦加
12030, 伊斯兰圣地
12031, 眼镜王蛇
12032, 眼镜蛇亚科
12033, 五月飞雪
12034, 心灵的一种寄托
12035, 细胞死亡
12036, 组织的死亡
12037, 被动死亡
12038, 三峡人家风景区
12039, 三峡人家
12040, 湖北省宜昌市
12041, 准噶尔盆地
12042, 滥竽充数
12043, 南郭先生
12044, 战国末期
12045, 濫竽充數
12046, 狐假虎威
12047, 狐狸跟着老虎走
12048, 非洲灰鹦鹉
12049, 涸辙之鱼
12050, 涸辙之鲋
12051, 直接死因
12052, 感染出血
12053, 自然死亡
12054, 非暴力死亡
12055, 沂南县第一中学
12056, 沂南一中
12057, 鲁东大学
12058, 以羊替牛
12059, 萨尔茨堡
12060, 萨尔斯堡
12061, 奥地利西部
12062, 动易网站管理系统
12063, 软件产品
12064, 西北政法大学
12065, 底物水平磷酸化
12066, 高能分子
12067, 布朗神父
12068, 天主教神父
12069, 碱性食品
12070, 酸中毒症人群
12071, 偶见碱性中毒
12072, 英吉利海峡
12073, 拉芒什海峡
12074, 约克夏梗犬
12075, 约克夏梗
12076, 西安财经学院
12077, 省属高等本科院校
12078, 河南中医药大学
12079, 肌肉松弛
12080, 中老年人
12081, 金华市第八中学
12082, 金华八中
12083, 中国金华市
12084, 金华市文明单位
12085, 世界大战
12086, 联美电影公司
12087, 派拉蒙电影公司
12088, 患得患失
12089, 忧虑爵位的得失
12090, 德州仪器
12091, 国华纪念中学
12092, 中国广东
12093, 绿色贝雷帽
12094, 太阳锥尾鹦鹉
12095, 渭南师范学院
12096, 渭南师院
12097, 渭南师范学院校歌
12098, 黄淮学院
12099, 河南省驻马店
12100, 奋斗与梦想
12101, 扁鹊施换心术
12102, 借用神医扁鹊
12103, 用换心术来打比方
12104, 死后分娩
